6.0000000000,7.0000000000,10.0000000000,6.0000000000,2.0000000000,-1.0000000000,204.2166595459
14.0000000000,3.0000000000,9.0000000000,17.0000000000,3.0000000000,-1.0000000000,166.3333282471
7.0000000000,2.0000000000,12.0000000000,3.0000000000,3.0000000000,-1.0000000000,161.8166656494
7.0000000000,13.0000000000,15.0000000000,6.0000000000,3.0000000000,-1.0000000000,193.5111083984
6.0000000000,11.0000000000,15.0000000000,11.0000000000,3.0000000000,-1.0000000000,167.5428619385
1.0000000000,8.0000000000,12.0000000000,7.0000000000,3.0000000000,-1.0000000000,158.7469177246
8.0000000000,5.0000000000,12.0000000000,12.0000000000,3.0000000000,-1.0000000000,183.3333282471
2.0000000000,7.0000000000,12.0000000000,14.0000000000,3.0000000000,-1.0000000000,148.6018524170
5.0000000000,7.0000000000,3.0000000000,8.0000000000,0.0000000000,-1.0000000000,11.8333330154
17.0000000000,8.0000000000,3.0000000000,4.0000000000,0.0000000000,-1.0000000000,9.2727270126
20.0000000000,0.0000000000,2.0000000000,18.0000000000,0.0000000000,-1.0000000000,12.3750000000
12.0000000000,7.0000000000,2.0000000000,14.0000000000,0.0000000000,-1.0000000000,10.3409090042
2.0000000000,8.0000000000,2.0000000000,8.0000000000,0.0000000000,-1.0000000000,113.7083358765
0.0000000000,8.0000000000,21.0000000000,13.0000000000,3.0000000000,-1.0000000000,114.4499969482
14.0000000000,1.0000000000,2.0000000000,10.0000000000,0.0000000000,-1.0000000000,8.8333330154
5.0000000000,2.0000000000,2.0000000000,8.0000000000,0.0000000000,-1.0000000000,17.1000003815
0.0000000000,0.0000000000,24.0000000000,8.0000000000,3.0000000000,-1.0000000000,78.1833343506
4.0000000000,14.0000000000,2.0000000000,6.0000000000,0.0000000000,-1.0000000000,18.0277786255
5.0000000000,7.0000000000,2.0000000000,4.0000000000,0.0000000000,-1.0000000000,28.0000000000
0.0000000000,13.0000000000,21.0000000000,10.0000000000,3.0000000000,-1.0000000000,42.5000000000
16.0000000000,0.0000000000,2.0000000000,4.0000000000,0.0000000000,-1.0000000000,76.5000000000
5.0000000000,0.0000000000,2.0000000000,4.0000000000,0.0000000000,-1.0000000000,63.1250000000
2.0000000000,7.0000000000,21.0000000000,8.0000000000,3.0000000000,-1.0000000000,44.7083320618
3.0000000000,0.0000000000,21.0000000000,21.0000000000,3.0000000000,-1.0000000000,8.7777776718
22.0000000000,20.0000000000,2.0000000000,4.0000000000,0.0000000000,-1.0000000000,48.1333351135
0.0000000000,3.0000000000,24.0000000000,7.0000000000,3.0000000000,-1.0000000000,16.8750000000
1.0000000000,15.0000000000,21.0000000000,6.0000000000,3.0000000000,-1.0000000000,117.4476165771
7.0000000000,10.0000000000,2.0000000000,6.0000000000,0.0000000000,-1.0000000000,24.3250007629
0.0000000000,11.0000000000,2.0000000000,6.0000000000,0.0000000000,-1.0000000000,49.6666679382
0.0000000000,12.0000000000,24.0000000000,2.0000000000,3.0000000000,-1.0000000000,53.1333351135
0.0000000000,5.0000000000,24.0000000000,10.0000000000,3.0000000000,-1.0000000000,88.1562500000
9.0000000000,7.0000000000,2.0000000000,6.0000000000,0.0000000000,-1.0000000000,12.2500000000
0.0000000000,6.0000000000,24.0000000000,16.0000000000,3.0000000000,-1.0000000000,77.0000000000
2.0000000000,13.0000000000,2.0000000000,6.0000000000,0.0000000000,-1.0000000000,51.9428558350
11.0000000000,17.0000000000,2.0000000000,6.0000000000,0.0000000000,-1.0000000000,69.5000000000
4.0000000000,1.0000000000,18.0000000000,7.0000000000,3.0000000000,-1.0000000000,52.5000000000
1.0000000000,10.0000000000,21.0000000000,11.0000000000,3.0000000000,-1.0000000000,8.9090909958
0.0000000000,14.0000000000,24.0000000000,2.0000000000,3.0000000000,-1.0000000000,38.1500015259
14.0000000000,0.0000000000,3.0000000000,6.0000000000,0.0000000000,-1.0000000000,71.0000000000
1.0000000000,11.0000000000,21.0000000000,8.0000000000,3.0000000000,-1.0000000000,10.3750000000
5.0000000000,11.0000000000,2.0000000000,4.0000000000,0.0000000000,-1.0000000000,48.3333320618
2.0000000000,2.0000000000,21.0000000000,4.0000000000,3.0000000000,-1.0000000000,45.0285720825
1.0000000000,5.0000000000,21.0000000000,15.0000000000,3.0000000000,-1.0000000000,44.9722213745
22.0000000000,16.0000000000,2.0000000000,4.0000000000,0.0000000000,-1.0000000000,71.5625000000
13.0000000000,2.0000000000,2.0000000000,8.0000000000,0.0000000000,-1.0000000000,32.8750000000
0.0000000000,3.0000000000,21.0000000000,9.0000000000,3.0000000000,-1.0000000000,48.0000000000
0.0000000000,19.0000000000,24.0000000000,5.0000000000,3.0000000000,-1.0000000000,83.3750000000
3.0000000000,6.0000000000,3.0000000000,10.0000000000,0.0000000000,-1.0000000000,60.1166648865
22.0000000000,10.0000000000,2.0000000000,4.0000000000,0.0000000000,-1.0000000000,74.3333358765
8.0000000000,9.0000000000,2.0000000000,8.0000000000,0.0000000000,-1.0000000000,50.1190490723
6.0000000000,11.0000000000,2.0000000000,6.0000000000,0.0000000000,-1.0000000000,34.1666679382
12.0000000000,8.0000000000,2.0000000000,8.0000000000,0.0000000000,-1.0000000000,79.0416641235
3.0000000000,4.0000000000,2.0000000000,8.0000000000,0.0000000000,-1.0000000000,82.2222213745
7.0000000000,3.0000000000,15.0000000000,7.0000000000,3.0000000000,-1.0000000000,34.2916679382
0.0000000000,12.0000000000,21.0000000000,8.0000000000,3.0000000000,-1.0000000000,65.3750000000
20.0000000000,12.0000000000,2.0000000000,10.0000000000,0.0000000000,-1.0000000000,52.5119056702
0.0000000000,16.0000000000,2.0000000000,6.0000000000,0.0000000000,-1.0000000000,43.8636360168
1.0000000000,2.0000000000,15.0000000000,13.0000000000,3.0000000000,-1.0000000000,49.5250015259
4.0000000000,16.0000000000,18.0000000000,8.0000000000,3.0000000000,-1.0000000000,74.9800033569
2.0000000000,9.0000000000,18.0000000000,15.0000000000,3.0000000000,-1.0000000000,75.2083358765
3.0000000000,7.0000000000,21.0000000000,8.0000000000,3.0000000000,-1.0000000000,65.2272720337
2.0000000000,13.0000000000,21.0000000000,8.0000000000,3.0000000000,-1.0000000000,75.1666641235
2.0000000000,18.0000000000,2.0000000000,4.0000000000,0.0000000000,-1.0000000000,57.9025955200
12.0000000000,15.0000000000,2.0000000000,4.0000000000,0.0000000000,-1.0000000000,35.5999984741
2.0000000000,17.0000000000,21.0000000000,3.0000000000,3.0000000000,-1.0000000000,66.4583358765
0.0000000000,11.0000000000,24.0000000000,9.0000000000,3.0000000000,-1.0000000000,59.0192298889
6.0000000000,0.0000000000,2.0000000000,4.0000000000,0.0000000000,-1.0000000000,68.4722213745
0.0000000000,9.0000000000,24.0000000000,4.0000000000,3.0000000000,-1.0000000000,9.1583337784
0.0000000000,8.0000000000,24.0000000000,6.0000000000,3.0000000000,-1.0000000000,78.0769195557
4.0000000000,0.0000000000,18.0000000000,6.0000000000,3.0000000000,-1.0000000000,97.7857131958
0.0000000000,9.0000000000,15.0000000000,13.0000000000,3.0000000000,-1.0000000000,121.3055572510
17.0000000000,8.0000000000,2.0000000000,10.0000000000,0.0000000000,-1.0000000000,46.0666656494
11.0000000000,0.0000000000,2.0000000000,8.0000000000,0.0000000000,-1.0000000000,58.3154754639
4.0000000000,6.0000000000,18.0000000000,14.0000000000,3.0000000000,-1.0000000000,43.2750015259
13.0000000000,12.0000000000,2.0000000000,4.0000000000,0.0000000000,-1.0000000000,44.9687500000
